flow_id,timestamp,flag,service,p_hat,pred_label,real_label,action,decision_time,flow_start
10.0.0.1|10.0.0.2|20266|80|tcp,1781964385.7907853,S0,http,0.9983190354352863,1,1,block,1781964379.963554,1781964368.2434354
10.0.0.1|10.0.0.2|20267|80|tcp,1781964385.7934437,S0,http,0.9983190354352863,1,1,block,1781964379.9646633,1781964368.243523
10.0.0.1|10.0.0.2|21529|80|tcp,1781964385.7836232,S0,http,0.9983258992003065,1,,block,1781964385.7836232,1781964382.753568
10.0.0.1|10.0.0.2|20268|80|tcp,1781964385.799471,S0,http,0.9983190354352863,1,1,block,1781964379.965753,1781964368.2436087
10.0.0.1|10.0.0.2|21530|80|tcp,1781964385.7982004,S0,http,0.9983259602149334,1,,block,1781964385.7982004,1781964382.7537715
10.0.0.1|10.0.0.2|21531|80|tcp,1781964385.8038335,S0,http,0.9983259754678141,1,,block,1781964385.8038335,1781964382.754098
10.0.0.1|10.0.0.2|20269|80|tcp,1781964385.8075578,S0,http,0.9983190354352863,1,1,block,1781964379.9668999,1781964368.2437003
10.0.0.1|10.0.0.2|20270|80|tcp,1781964385.8169785,S0,http,0.9983190354352863,1,1,block,1781964379.9679472,1781964368.2438288
10.0.0.1|10.0.0.2|21532|80|tcp,1781964385.805998,S0,http,0.9983259754678141,1,,block,1781964385.805998,1781964382.7543137
10.0.0.1|10.0.0.2|20271|80|tcp,1781964385.8230505,S0,http,0.9983190354352863,1,1,block,1781964379.9691784,1781964368.2439203
10.0.0.1|10.0.0.2|21533|80|tcp,1781964385.8227897,S0,http,0.9983260059726445,1,,block,1781964385.8227897,1781964382.754524
10.0.0.1|10.0.0.2|21534|80|tcp,1781964385.8281906,S0,http,0.9983260212245942,1,,block,1781964385.8281906,1781964382.7547362
10.0.0.1|10.0.0.2|21535|80|tcp,1781964385.8299344,S0,http,0.9983260212245942,1,,block,1781964385.8299344,1781964382.7549453
10.0.0.1|10.0.0.2|20272|80|tcp,1781964385.8314576,S0,http,0.9983190354352863,1,1,block,1781964379.9702344,1781964368.2440577
10.0.0.1|10.0.0.2|20273|80|tcp,1781964385.834348,S0,http,0.9983190354352863,1,1,block,1781964379.9712112,1781964368.2441936
10.0.0.1|10.0.0.2|21536|80|tcp,1781964385.8312776,S0,http,0.9983260212245942,1,,block,1781964385.8312776,1781964382.7551422
10.0.0.1|10.0.0.2|21537|80|tcp,1781964385.837601,S0,http,0.9983260517275628,1,,block,1781964385.837601,1781964382.7554092
10.0.0.1|10.0.0.2|21538|80|tcp,1781964385.8386729,S0,http,0.9983260517275628,1,,block,1781964385.8386729,1781964382.7556565
10.0.0.1|10.0.0.2|20274|80|tcp,1781964385.8408964,S0,http,0.9983190354352863,1,1,block,1781964379.9721773,1781964368.2442856
10.0.0.1|10.0.0.2|20275|80|tcp,1781964385.8447943,S0,http,0.9983190354352863,1,1,block,1781964379.9732559,1781964368.2446563
10.0.0.1|10.0.0.2|21539|80|tcp,1781964385.8407276,S0,http,0.9983260517275628,1,,block,1781964385.8407276,1781964382.7558625
10.0.0.1|10.0.0.2|21540|80|tcp,1781964385.848609,S0,http,0.9983260822292899,1,,block,1781964385.848609,1781964382.7560685
10.0.0.1|10.0.0.2|21541|80|tcp,1781964385.849748,S0,http,0.9983260822292899,1,,block,1781964385.849748,1781964382.7562814
10.0.0.1|10.0.0.2|20276|80|tcp,1781964385.854567,S0,http,0.9983190354352863,1,1,block,1781964379.974355,1781964368.2447977
10.0.0.1|10.0.0.2|20277|80|tcp,1781964385.8603687,S0,http,0.9983190354352863,1,1,block,1781964379.9753602,1781964368.2448823
10.0.0.1|10.0.0.2|20278|80|tcp,1781964385.8642998,S0,http,0.9983190354352863,1,1,block,1781964379.9764009,1781964368.244989
10.0.0.1|10.0.0.2|21542|80|tcp,1781964385.852338,S0,http,0.9983260822292899,1,,block,1781964385.852338,1781964382.7564876
10.0.0.1|10.0.0.2|20279|80|tcp,1781964385.8673296,S0,http,0.9983190354352863,1,1,block,1781964379.9774098,1781964368.2450926
10.0.0.1|10.0.0.2|20280|80|tcp,1781964385.8699746,S0,http,0.9983190354352863,1,1,block,1781964379.9785085,1781964368.2451868
10.0.0.1|10.0.0.2|20281|80|tcp,1781964385.872819,S0,http,0.9983190354352863,1,1,block,1781964379.9795678,1781964368.2452807
10.0.0.1|10.0.0.2|20282|80|tcp,1781964385.8754818,S0,http,0.9983190354352863,1,1,block,1781964379.9810286,1781964368.2453737
10.0.0.1|10.0.0.2|21543|80|tcp,1781964385.8671784,S0,http,0.9983261279795537,1,,block,1781964385.8671784,1781964382.7568107
10.0.0.1|10.0.0.2|20283|80|tcp,1781964385.8783715,S0,http,0.9983190354352863,1,1,block,1781964379.9855142,1781964368.2455795
