flow_id,timestamp,proto,service,p_hat,pred_label,real_label,action,decision_time,flow_start
10.0.0.2|10.0.0.1|80|35920|tcp,1784632289.0612066,tcp,other,0.000512629204690068,1,1,block,1784632289.0089898,1784632289.008805
10.0.0.2|10.0.0.1|80|35928|tcp,1784632290.3523102,tcp,other,0.0005130403465771973,1,1,block,1784632290.3464775,1784632290.3462934
10.0.0.1|10.0.0.2|0|0|icmp,1784632290.8814995,icmp,other,0.0005134514881064495,1,1,block,1784632290.8778026,1784632288.5573158
10.0.0.1|10.0.0.2|35920|80|tcp,1784632290.883691,tcp,http,0.0005134514881064495,1,1,block,1784632290.8778713,1784632288.8852842
10.0.0.2|10.0.0.1|0|0|icmp,1784632290.885842,icmp,other,0.0005134514881064495,1,1,block,1784632290.8779352,1784632289.0075636
10.0.0.1|10.0.0.2|35928|80|tcp,1784632290.8886058,tcp,http,0.0005134514881064495,1,1,block,1784632290.8779936,1784632290.2616453
10.0.0.2|10.0.0.1|80|35938|tcp,1784632292.698151,tcp,other,0.0005150960505269291,1,1,block,1784632292.6937149,1784632292.693525
10.0.0.1|10.0.0.2|0|0|icmp,1784632292.9031954,icmp,other,0.000515507190266804,1,1,block,1784632292.8997986,1784632292.2672274
10.0.0.2|10.0.0.1|0|0|icmp,1784632292.9057539,icmp,other,0.000515507190266804,1,1,block,1784632292.8997383,1784632291.252983
10.0.0.1|10.0.0.2|35938|80|tcp,1784632292.910405,tcp,http,0.000515507190266804,1,1,block,1784632292.899852,1784632292.2717547
10.0.0.1|10.0.0.2|0|0|icmp,1784632294.960174,icmp,other,0.0005167406072803013,1,1,block,1784632294.9557128,1784632292.9001179
10.0.0.2|10.0.0.1|80|42920|tcp,1784632294.9651275,tcp,other,0.0005167406072803013,1,1,block,1784632294.9556413,1784632294.9554188
10.0.0.2|10.0.0.1|0|0|icmp,1784632294.9680762,icmp,other,0.0005167406072803013,1,1,block,1784632294.955771,1784632293.0211864
10.0.0.1|10.0.0.2|42920|80|tcp,1784632294.9733212,tcp,http,0.0005167406072803013,1,1,block,1784632294.9558263,1784632294.2930467
10.0.0.2|10.0.0.1|80|42934|tcp,1784632298.355768,tcp,other,0.0005183851582488271,0,1,allow,1784632296.2883863,1784632296.288129
10.0.0.1|10.0.0.2|42934|80|tcp,1784632300.3455067,tcp,http,0.0005183851582488271,0,1,allow,1784632298.2995589,1784632296.245495
10.0.0.2|10.0.0.1|80|42946|tcp,1784632300.4473255,tcp,other,0.0005183851582488271,0,1,allow,1784632298.351023,1784632298.3507614
10.0.0.2|10.0.0.1|80|42954|tcp,1784632302.3651254,tcp,other,0.0005183851582488271,0,1,allow,1784632300.3137295,1784632300.313301
10.0.0.1|10.0.0.2|42946|80|tcp,1784632302.3651342,tcp,http,0.0005183851582488271,0,1,allow,1784632300.3141153,1784632298.3082423
10.0.0.1|10.0.0.2|42954|80|tcp,1784632302.3652883,tcp,http,0.0005183851582488271,0,1,allow,1784632300.3144062,1784632300.2695427
10.0.0.1|10.0.0.2|0|0|icmp,1784632304.380636,icmp,other,0.0005183851582488271,0,1,allow,1784632302.343775,1784632300.7639656
10.0.0.2|10.0.0.1|0|0|icmp,1784632304.3806424,icmp,other,0.0005183851582488271,0,1,allow,1784632302.343921,1784632300.7658634
10.0.0.2|10.0.0.1|80|42964|tcp,1784632304.380646,tcp,other,0.0005183851582488271,0,1,allow,1784632302.3436139,1784632302.3433404
10.0.0.1|10.0.0.2|42964|80|tcp,1784632304.380648,tcp,http,0.0005183851582488271,0,1,allow,1784632302.3440647,1784632302.3034139
10.0.0.2|10.0.0.1|80|35262|tcp,1784632306.401582,tcp,other,0.0005183851582488271,0,1,allow,1784632304.3363376,1784632304.3361294
10.0.0.1|10.0.0.2|35262|80|tcp,1784632306.8053277,tcp,http,0.0005183851582488271,0,1,allow,1784632304.784711,1784632304.2934759
10.0.0.2|10.0.0.1|80|35272|tcp,1784632308.421285,tcp,other,0.0005183851582488271,0,1,allow,1784632306.341787,1784632306.3414154
10.0.0.1|10.0.0.2|35272|80|tcp,1784632308.8243942,tcp,http,0.0005183851582488271,0,1,allow,1784632306.7875984,1784632306.300307
10.0.0.2|10.0.0.1|80|35286|tcp,1784632310.4375243,tcp,other,0.0005183851582488271,0,1,allow,1784632308.3517294,1784632308.3515117
10.0.0.1|10.0.0.2|35286|80|tcp,1784632310.8402421,tcp,http,0.0005183851582488271,0,1,allow,1784632308.7933435,1784632308.3124263
10.0.0.2|10.0.0.1|80|35300|tcp,1784632312.4501104,tcp,other,0.0005183851582488271,0,1,allow,1784632310.358253,1784632310.3579285
