timestamp,TP,FP,FN,TN,Precision,Recall,F1,FPR,Avg_Det_Delay,Avg_Block_Delay
1784040533.7938936,488,0,452,0,1.0,0.519,0.683,0.0,3.213,0.0
1784040533.7941592,488,0,462,0,1.0,0.514,0.679,0.0,3.203,0.0
1784040533.794432,488,0,472,0,1.0,0.508,0.674,0.0,3.193,0.0
1784040533.7946017,488,0,482,0,1.0,0.503,0.669,0.0,3.184,0.0
1784040533.7947493,488,0,492,0,1.0,0.498,0.665,0.0,3.175,0.0
1784040533.794946,488,0,502,0,1.0,0.493,0.66,0.0,3.166,0.0
1784040533.7950838,488,0,512,0,1.0,0.488,0.656,0.0,3.157,0.0
1784040533.7952125,488,0,522,0,1.0,0.483,0.652,0.0,3.149,0.0
1784040533.7953508,488,0,532,0,1.0,0.478,0.647,0.0,3.141,0.0
1784040533.8010724,488,0,542,0,1.0,0.474,0.643,0.0,3.133,0.0
1784040533.8029149,488,0,552,0,1.0,0.469,0.639,0.0,3.125,0.0
1784040533.8041723,488,0,562,0,1.0,0.465,0.635,0.0,3.118,0.0
1784040533.8045242,488,0,572,0,1.0,0.46,0.63,0.0,3.111,0.0
1784040533.8049903,488,0,582,0,1.0,0.456,0.626,0.0,3.104,0.0
1784040533.811328,488,0,592,0,1.0,0.452,0.622,0.0,3.098,0.0
1784040533.811688,488,0,602,0,1.0,0.448,0.619,0.0,3.091,0.0
1784040533.8125052,488,0,612,0,1.0,0.444,0.615,0.0,3.085,0.0
1784040533.812892,488,0,622,0,1.0,0.44,0.611,0.0,3.079,0.0
1784040533.813117,488,0,632,0,1.0,0.436,0.607,0.0,3.074,0.0
1784040533.8150237,488,0,642,0,1.0,0.432,0.603,0.0,3.069,0.0
1784040533.8161035,488,0,652,0,1.0,0.428,0.6,0.0,3.064,0.0
1784040533.8163943,488,0,662,0,1.0,0.424,0.596,0.0,3.059,0.0
1784040533.8165889,488,0,672,0,1.0,0.421,0.592,0.0,3.054,0.0
1784040533.8168085,488,0,682,0,1.0,0.417,0.589,0.0,3.05,0.0
1784040533.8169556,488,0,692,0,1.0,0.414,0.585,0.0,3.045,0.0
1784040533.8170679,488,0,702,0,1.0,0.41,0.582,0.0,3.041,0.0
1784040533.8172138,488,0,712,0,1.0,0.407,0.578,0.0,3.037,0.0
1784040533.8173366,488,0,722,0,1.0,0.403,0.575,0.0,3.033,0.0
1784040533.8174963,488,0,732,0,1.0,0.4,0.571,0.0,3.029,0.0
1784040533.8222358,488,0,742,0,1.0,0.397,0.568,0.0,3.025,0.0
1784040533.823518,488,0,752,0,1.0,0.394,0.565,0.0,3.022,0.0
1784040533.8244996,488,0,762,0,1.0,0.39,0.562,0.0,3.018,0.0
1784040533.8248816,488,0,772,0,1.0,0.387,0.558,0.0,3.015,0.0
1784040533.8284626,488,0,782,0,1.0,0.384,0.555,0.0,3.011,0.0
1784040533.8289711,488,0,792,0,1.0,0.381,0.552,0.0,3.008,0.0
1784040533.8297005,488,0,802,0,1.0,0.378,0.549,0.0,3.005,0.0
1784040533.829967,488,0,812,0,1.0,0.375,0.546,0.0,3.003,0.0
1784040533.8301206,488,0,822,0,1.0,0.373,0.543,0.0,3.0,0.0
1784040533.8303168,488,0,832,0,1.0,0.37,0.54,0.0,2.997,0.0
1784040533.830578,488,0,842,0,1.0,0.367,0.537,0.0,2.995,0.0
1784040533.8312407,488,0,852,0,1.0,0.364,0.534,0.0,2.993,0.0
1784040533.8337483,488,0,862,0,1.0,0.361,0.531,0.0,2.99,0.0
1784040533.8350425,488,0,872,0,1.0,0.359,0.528,0.0,2.988,0.0
1784040533.835795,488,0,882,0,1.0,0.356,0.525,0.0,2.986,0.0
1784040533.8387773,488,0,892,0,1.0,0.354,0.522,0.0,2.984,0.0
1784040533.8389983,488,0,902,0,1.0,0.351,0.52,0.0,2.982,0.0
1784040533.8391926,488,0,912,0,1.0,0.349,0.517,0.0,2.98,0.0
1784040533.8400466,488,0,922,0,1.0,0.346,0.514,0.0,2.978,0.0
