timestamp,TP,FP,FN,TN,Precision,Recall,F1,FPR,Avg_Det_Delay,Avg_Block_Delay
1784379602.6569233,0,0,873,37,0.0,0.0,0.0,0.0,1.142,0.0
1784379602.709245,0,0,883,37,0.0,0.0,0.0,0.0,1.15,0.0
1784379602.759931,0,0,893,37,0.0,0.0,0.0,0.0,1.158,0.0
1784379602.8746924,0,0,903,37,0.0,0.0,0.0,0.0,1.165,0.0
1784379602.9682014,0,0,913,37,0.0,0.0,0.0,0.0,1.172,0.0
1784379603.0211995,0,0,923,37,0.0,0.0,0.0,0.0,1.178,0.0
1784379603.0977495,0,0,933,37,0.0,0.0,0.0,0.0,1.184,0.0
1784379603.1615345,0,0,943,37,0.0,0.0,0.0,0.0,1.191,0.0
1784379603.2251654,0,0,953,37,0.0,0.0,0.0,0.0,1.197,0.0
1784379603.2798316,0,0,963,37,0.0,0.0,0.0,0.0,1.202,0.0
1784379603.3323703,0,0,973,37,0.0,0.0,0.0,0.0,1.207,0.0
1784379603.3929021,0,0,983,37,0.0,0.0,0.0,0.0,1.213,0.0
1784379603.4949286,0,0,993,37,0.0,0.0,0.0,0.0,1.217,0.0
1784379603.6425698,0,0,1003,37,0.0,0.0,0.0,0.0,1.222,0.0
1784379603.7662663,0,0,1013,37,0.0,0.0,0.0,0.0,1.227,0.0
1784379603.909374,0,0,1023,37,0.0,0.0,0.0,0.0,1.231,0.0
1784379604.0972009,0,0,1033,37,0.0,0.0,0.0,0.0,1.236,0.0
1784379604.2521405,0,0,1043,37,0.0,0.0,0.0,0.0,1.24,0.0
1784379604.3501523,0,0,1053,37,0.0,0.0,0.0,0.0,1.244,0.0
1784379604.4733503,0,0,1063,37,0.0,0.0,0.0,0.0,1.248,0.0
1784379604.5554955,0,0,1073,37,0.0,0.0,0.0,0.0,1.251,0.0
1784379604.601505,0,0,1083,37,0.0,0.0,0.0,0.0,1.254,0.0
1784379604.6520717,0,0,1093,37,0.0,0.0,0.0,0.0,1.256,0.0
